Classification_Value,Class
0.4703324,1
0.3643728,1
0.99762684,1
0.64762723,1
0.40736386,1
0.95560104,1
0.6463968,1
0.40431485,1
0.47645235,1
0.63386506,1
0.18208344,1
0.6056115,1
0.33787915,1
0.6473887,1
0.42728227,1
0.4915891,1
0.63727397,1
0.872788,1
0.9256418,1
0.69650286,1
0.4974608,1
0.53491205,1
0.6302159,1
0.21365125,1
0.5498238,1
0.3526634,1
0.6674852,1
0.46289852,1
0.62839395,1
0.5264341,1
0.54603595,1
0.8133357,1
0.55200434,1
0.722277,1
0.5051791,1
0.4221676,1
0.9534352,1
0.367137,1
0.39520422,1
0.4666751,1
0.04819234,1
0.9975968,1
0.56937355,1
0.2744856,1
0.5488013,1
0.5018731,1
0.6786661,1
0.37431216,1
0.9950713,1
0.46036243,1
0.5845044,1
0.8648198,1
0.37467444,1
0.53531367,1
0.5234505,1
0.5901991,1
0.49113968,1
0.46055877,1
0.17117138,1
0.27671105,1
0.86219466,1
0.39975992,1
0.81415313,1
0.6614387,1
0.8935195,1
0.4399379,1
0.40034714,1
0.40424195,1
0.4984559,1
0.9996524,1
0.6478504,1
0.49187136,1
0.9374453,1
0.5705784,1
0.47903833,1
0.49004608,1
0.58180314,1
0.6499275,1
0.567444,1
0.6004591,1
0.33610976,1
0.91083103,1
0.47931123,1
0.4988505,1
0.34860456,1
0.38917717,1
0.4847911,1
0.4279611,1
0.52858806,1
0.46274275,1
0.48283255,1
1.0,1
0.1068909,1
0.99986255,1
0.36191434,1
0.44809312,1
0.46691686,1
0.88046175,1
0.7426193,1
0.5242161,1
0.42304218,1
0.5643642,1
0.88194513,1
0.8380217,1
0.4722408,1
0.5051373,1
0.8526856,1
0.07385753,1
0.4353502,1
0.36076683,1
0.9999938,1
0.46993276,1
0.58576787,1
0.5245505,1
0.11975771,1
0.48815694,1
0.9999554,1
0.5979683,1
0.5132048,1
0.559797,1
0.47638065,1
0.47096583,1
0.77308154,1
0.23278514,1
0.24951024,1
0.8330122,1
0.74626005,1
0.5131915,1
0.5148247,1
0.4792467,1
0.58190703,1
0.5344823,1
0.91833436,1
0.870181,1
0.70659333,1
0.57087463,1
0.5557409,1
0.9452484,1
0.33360964,1
0.37742463,1
0.3641841,1
0.6948276,1
0.63202447,1
0.7735163,1
0.56162256,1
0.47053877,1
0.9738022,1
0.45844638,1
0.99209833,1
0.6523005,1
0.6854321,1
0.40131235,1
0.43762326,1
0.529428,1
0.7035955,1
0.9857421,1
0.2523276,1
0.63347894,1
0.3144299,1
0.4520924,1
0.47893697,1
0.34180066,1
0.43600568,1
0.5619815,1
0.5559915,1
0.99999905,1
0.11733036,1
0.38732696,1
0.33707714,1
0.71989024,1
0.3604688,1
0.26027128,1
0.996507,1
0.26509747,1
0.38457856,1
0.5461782,1
0.3256701,1
0.6289767,1
0.55825853,1
0.3631818,1
0.47032583,1
0.5953935,1
0.9493869,1
0.5980234,1
0.99756706,1
0.78549755,1
0.6571498,1
0.72239166,1
0.4545789,1
0.4872308,1
0.5240957,1
0.4793462,1
0.57759804,1
0.5658492,1
0.45252025,1
0.5373586,1
0.6199408,1
0.9839257,1
0.47546846,1
0.6697433,1
0.73164207,1
0.41052726,1
0.52901226,1
0.3275692,1
0.45391643,1
0.48741534,1
0.97331053,1
0.80568296,1
0.9980064,1
0.62034637,1
0.61981297,1
0.3416104,1
0.577412,1
0.54880947,1
0.14429103,1
0.63322747,1
0.9997291,1
0.6010491,1
0.5525346,1
0.9997452,1
0.69630015,1
0.16789357,1
0.8714333,1
0.39312586,1
0.45383403,1
0.5881931,1
0.9744878,1
0.5969688,1
0.3360978,1
0.5321814,1
0.36137486,1
0.29846248,1
0.5174536,1
0.23028012,1
0.68082166,1
0.5689029,1
0.282273,1
0.3953299,1
0.4761838,1
0.39952007,1
0.5030692,1
0.8160868,1
0.3227834,1
0.51046854,1
0.80902094,1
0.5093736,1
0.5211842,1
0.3368179,1
0.37301213,1
0.3230044,1
0.49796814,1
0.4633915,1
0.5567114,1
0.1690867,1
0.4624462,1
0.6287067,1
0.5627546,1
0.8913536,1
0.8988107,1
0.37606925,1
0.9995309,1
0.32826507,1
0.41890115,1
0.39713493,1
0.4844362,1
0.5714319,1
0.60646087,1
0.49314305,1
0.61227393,1
0.47605094,1
0.5106516,1
0.8987824,1
0.19520342,1
0.5318355,1
0.59440255,1
0.3834054,1
0.4783257,1
0.78917,1
0.3836913,1
0.5026888,1
0.45211795,1
0.21967903,1
0.5913181,1
0.43517303,1
0.15023285,1
0.9586201,1
0.8253763,1
0.4582593,1
0.49649578,1
0.9877571,1
0.47400925,1
0.5520285,1
0.52409256,1
0.28124017,1
0.59908617,1
0.9684949,1
0.5607049,1
0.45175287,1
0.26670927,1
0.96054393,1
0.49635935,1
0.55797696,1
0.55988836,1
0.5943006,1
0.36316597,1
0.45364642,1
0.68831575,1
0.87013215,1
0.46301696,1
0.46562687,1
0.49531645,1
0.6187105,1
0.34308168,1
0.62086624,1
0.32258883,1
0.44182166,1
0.34361482,1
0.35156235,1
0.4940072,1
0.32026312,1
0.49082118,1
0.47748134,1
0.6207253,1
0.4358416,1
0.54391974,1
0.6103534,1
0.6082232,1
0.55906147,1
0.5363175,1
0.42805976,1
0.5268692,1
0.9475133,1
0.6022497,1
0.3365314,1
0.5708605,1
0.505388,1
0.75712043,1
0.3005209,1
0.44352216,1
0.48569527,1
0.45709786,1
0.2758963,1
0.33996263,1
0.48977154,1
0.5990064,1
0.5431311,1
0.556803,1
0.43157208,1
0.93898296,1
0.51767457,1
0.7160171,1
0.12469779,1
0.9311774,1
0.64615273,1
0.26571757,1
0.60156053,1
0.673613,1
0.32432234,1
0.41496706,1
0.5980669,1
0.48862657,1
0.47786257,1
0.59056586,1
0.18473326,1
0.5142696,1
0.43708852,1
0.31470126,1
0.38500446,1
0.44245067,1
0.37358296,1
0.5458359,1
0.54776925,1
0.963168,1
0.3871529,1
0.60883266,1
0.21787158,1
0.5737028,1
0.3691838,1
0.4674394,1
0.5143819,1
0.9825263,1
0.81946,1
0.99729604,1
0.4663906,1
0.4313197,1
0.57601136,1
0.60853106,1
0.71008724,1
0.8450327,1
0.8558769,1
0.5912596,1
0.3750487,1
0.54534817,1
0.28356215,1
0.84040403,1
0.51754594,1
0.6215122,1
0.626478,1
0.76023203,1
0.3885929,1
0.94579715,1
0.7511764,1
0.5911667,1
0.509484,1
0.785224,1
0.4782138,1
0.23463693,1
0.4774612,1
0.5035622,1
0.6391285,1
0.75530165,1
0.4759002,1
0.99660945,1
0.49799392,1
0.5553328,1
0.36836493,1
0.3977756,1
0.99366647,1
0.33869523,1
0.6013838,1
0.66857094,1
0.8336659,1
0.47788316,1
0.51550174,1
0.5292454,1
0.5050607,1
0.5030413,1
0.44153765,1
0.28173426,1
0.8269764,1
0.6529284,1
0.57403153,1
0.6162561,1
0.44393098,1
0.52377564,1
0.750308,1
0.5271717,1
0.48579213,1
0.485262,1
0.43919587,1
0.8875889,1
0.49470052,1
0.4950591,1
0.6929639,1
0.38668728,1
0.44692686,1
0.507018,1
0.62856174,1
0.51529735,1
0.8555413,1
0.5361543,1
0.61015975,1
0.45651385,1
0.84852886,1
0.4978436,1
0.7422715,1
0.45756894,1
0.378055,1
0.4512429,1
0.4531192,1
0.45768395,1
0.6403067,1
0.58162683,1
0.9247654,1
0.45980495,1
0.39082927,1
0.3064871,1
0.54387456,1
0.43103534,1
0.55363864,1
0.87967676,1
0.39593655,1
0.6067033,1
0.38126191,1
0.73583645,1
0.51780903,1
0.4573229,1
0.41611004,1
0.24039501,1
0.3418125,1
0.9665822,1
0.7623576,1
0.5055429,1
0.48745033,1
0.13485296,1
0.9395897,1
0.44915348,1
0.9777745,1
0.39530018,1
0.27466843,1
0.37853464,1
0.6118382,1
0.26791883,1
0.37496012,1
0.52664465,1
0.6737564,1
0.5622351,1
0.44775635,1
0.60599554,1
0.58270305,1
0.49907604,1
0.7839349,1
0.99967945,1
0.55049014,1
0.42046395,1
0.4713771,1
0.2986791,1
0.5878679,1
0.5669663,1
0.35131678,1
0.57800275,1
0.6050091,1
0.4604149,1
0.54962844,1
0.6260171,1
0.23568717,1
0.52118576,1
0.4854844,1
0.3986588,1
0.5241626,1
0.482493,1
0.40243554,1
0.67723906,1
0.46921378,1
0.519491,1
0.74502176,1
0.1775684,1
0.60502774,1
0.56477267,1
0.68536544,1
0.5423708,1
0.7276525,1
0.40157956,1
0.4887995,1
0.34690768,1
0.50186723,1
0.5129812,1
0.4571295,1
0.4996125,1
0.6108715,1
0.5433355,1
0.7320637,1
0.5968246,1
0.5511082,1
0.5661801,1
0.62730724,1
0.5323608,1
0.5405839,1
0.5805021,1
0.70416504,1
0.4446353,1
0.5104144,1
0.528073,1
0.35244897,1
0.49481606,1
0.599541,1
0.5490438,1
0.92205435,1
0.6807156,1
0.46570462,1
0.7074839,1
0.494795,1
0.5505388,1
0.5836276,1
0.41994604,1
0.62650084,1
0.3168049,1
0.62317467,1
0.49886638,1
0.65038073,1
0.79932684,1
0.29144472,1
0.45689356,1
0.636334,1
0.6176839,1
0.9915304,1
0.49372238,1
0.7325856,1
0.5527906,1
0.5389356,1
0.9996581,1
0.6777944,1
0.5376705,1
0.49236837,1
0.96709466,1
0.6845122,1
0.5357594,1
0.38286853,1
0.3799705,1
0.99971503,1
0.89444023,1
0.37351394,1
0.73955894,1
0.33326867,1
0.4156809,1
0.18605168,1
0.749865,1
0.47472388,1
0.44514263,1
0.9992716,1
0.50650054,1
0.39286238,1
0.7580109,1
0.7033265,1
0.6922259,1
0.8954148,1
0.32791057,1
0.38811818,1
0.12964265,1
0.99878937,1
0.49190918,1
0.982957,1
0.6111517,1
0.5548973,1
0.6386233,1
0.75643456,1
0.48603556,1
0.28391108,1
0.47724554,1
0.58956236,1
0.23401517,1
0.48165038,1
0.60810614,1
0.48977605,1
0.451039,1
0.4765905,1
0.9939389,1
0.9997582,1
0.6255844,1
0.28306356,1
0.96424186,1
0.47875148,1
0.43720612,1
0.45645106,1
0.1963768,1
0.2697379,1
0.4621742,1
0.49558976,1
0.6028832,1
0.45027766,1
0.52901256,1
0.49655938,1
0.50171745,1
0.9999732,1
0.49163973,1
0.59170276,1
0.9946654,1
0.52995044,1
0.7980436,1
0.7214148,1
0.6091056,1
0.54842323,1
0.5257415,1
0.48838386,1
0.48088142,1
0.9603262,1
0.8245256,1
0.6784904,1
0.47837228,1
0.36352983,1
0.5796711,1
0.8253276,1
0.69604844,1
0.62495416,1
0.49795952,1
0.3852171,1
0.56653,1
0.36377752,1
0.9998573,1
0.41215634,1
0.950132,1
0.49090213,1
0.4993404,1
0.34566396,1
0.47609234,1
0.58999354,1
0.35253313,1
0.48397627,1
0.57970834,1
0.64743906,1
0.6661328,1
0.5485355,1
0.8711849,1
0.50542074,1
0.58772314,1
0.59133613,1
0.5031624,1
0.3697419,1
0.24213247,1
0.42814764,1
0.99991107,1
0.5108751,1
0.40851113,1
0.113586664,1
0.63401556,1
0.5301427,1
0.34621927,1
0.487259,1
0.45808887,1
0.5877844,1
0.5343269,1
0.64572704,1
0.5168782,1
0.58614373,1
0.43273634,1
0.3078832,1
0.46717638,1
0.76186866,1
0.454695,1
0.5893822,1
0.62917787,1
0.52241623,1
0.6388289,1
0.5021187,1
0.45515928,1
0.33589923,1
0.49860373,1
0.5096807,1
0.35662556,1
0.5741396,1
0.5085968,1
0.5091025,1
0.5499614,1
0.3662402,1
0.53594,1
0.2623017,1
0.5458172,1
0.68031144,1
0.5509318,1
0.55306005,1
0.56268024,1
0.9999256,1
0.44241202,1
0.48640123,1
0.35440773,1
0.54762655,1
0.4581389,1
0.29442817,1
0.53341043,1
0.31989422,1
0.5567353,1
0.59662217,1
0.65001684,1
0.6035561,1
0.36841482,1
0.39771205,1
0.4647002,1
0.40455672,1
0.4964933,1
0.6025724,1
0.5741669,1
0.6443489,1
0.5745171,1
0.4171397,1
0.42736295,1
0.5165629,1
0.31937638,1
0.6391009,1
0.21991554,1
0.5097079,1
0.38307214,1
0.48298255,1
0.5532863,1
0.35279357,1
0.5687219,1
0.2112975,1
0.31227857,1
0.5834727,1
0.66133195,1
0.71224135,1
0.61843145,1
0.61035407,1
0.5413782,1
0.23975815,1
0.446526,1
0.52052754,1
0.30167046,1
0.6440793,1
0.4032597,1
0.47558814,1
0.33956316,1
0.3364946,1
0.4832584,1
0.5144012,1
0.7100064,1
0.23045084,1
0.49409777,1
0.4817856,1
0.48195615,1
0.60144186,1
0.44094545,1
0.6980959,1
0.32969937,1
0.28813446,1
0.5852861,1
0.73546237,1
0.49170676,1
0.54344463,1
0.48378894,1
0.43731943,1
0.6309862,1
0.38826916,1
0.3268917,1
0.7723136,1
0.5969092,1
0.48853043,1
0.3291092,1
0.3945734,1
0.26957494,1
0.4178513,1
0.97577924,1
0.6300784,1
0.50346506,1
0.99956864,1
0.45098272,1
0.9998454,1
0.8065945,1
0.36193183,1
0.5774948,1
0.5677067,1
0.49342862,1
0.094567776,1
0.49651363,1
0.7527849,1
0.7569646,1
0.99672997,1
0.38543844,1
0.62878305,1
0.49134785,1
0.2813385,1
0.9890872,1
0.6906812,1
0.5371642,1
0.28488305,1
0.5351161,1
0.4936497,1
0.560439,1
0.9999374,1
0.5534683,1
0.71003073,1
0.99884593,1
0.56811285,1
0.999223,1
0.41433582,1
0.55107284,1
0.6335843,1
0.36369148,1
0.51358956,1
0.50594896,1
0.2577315,1
0.5268869,1
0.21343254,1
0.57691664,1
0.6945381,1
0.5571845,1
0.6408851,1
0.72734946,1
0.999811,1
0.52044606,1
0.5323751,1
0.59183794,1
0.23763289,1
0.99911743,1
0.5681366,1
0.78973746,1
0.44692135,1
0.795417,1
0.6390825,1
0.99998784,1
0.5382065,1
0.6002984,1
0.63325936,1
0.5335865,1
0.4532962,1
0.45068136,1
0.57360834,1
0.77501905,1
0.4399013,1
0.60095644,1
0.41192007,1
0.7918121,1
0.46645275,1
0.5562251,1
0.52549934,1
0.37129375,1
0.4850908,1
0.43049017,1
0.4128018,1
0.533462,1
0.2502126,1
0.50489026,1
0.4287028,1
0.56197023,1
0.42265293,1
0.49069622,1
0.39331636,1
0.77480733,1
0.9999193,1
0.64237016,1
0.49931276,1
0.66680765,1
0.44222468,1
0.7098147,1
0.22735351,1
0.25006893,1
0.9998573,1
0.36430785,1
0.527643,1
0.314801,1
0.6226663,1
0.47026065,1
0.29187632,1
0.52787507,1
0.4543356,1
0.48888457,1
0.5232857,1
0.44645813,1
0.5386507,1
0.99989223,1
0.46995968,1
0.16853939,1
0.5383777,1
0.40033436,1
0.42416972,1
0.4824891,1
0.64124256,1
0.9997459,1
0.5837788,1
0.5025334,1
0.3247974,1
0.9960471,1
0.9988966,1
0.4935215,1
0.58210665,1
0.43771306,1
0.5733447,1
0.5813708,1
0.48277086,1
0.7898252,1
0.9993787,1
0.59285045,1
0.5600562,1
0.43686584,1
0.50515056,1
0.6281124,1
0.3800319,1
0.4360919,1
0.9997938,1
0.45666072,1
0.5365029,1
0.5538905,1
0.50691575,1
0.62609303,1
0.50357836,1
0.58724713,1
0.86742646,1
0.8231924,1
0.38432908,1
0.5115805,1
0.540663,1
0.61975384,1
0.99899656,1
0.68104,1
0.79457563,1
0.5811086,1
0.37433308,1
0.5894608,1
0.5654136,1
0.6920599,1
0.6065844,1
0.5829487,1
0.99989676,1
0.43916723,1
0.5368894,1
1.0,1
0.41200638,1
0.44276038,1
0.9995122,1
0.9996557,1
0.42436594,1
0.7465472,1
0.29869723,1
0.43322745,1
0.60751164,1
0.46509543,1
0.8948739,1
0.34830886,1
0.98354536,1
0.433399,1
0.6089583,1
0.46983248,1
0.44029114,1
0.99539435,1
0.45471412,1
0.49214047,1
0.53559506,1
0.44965369,1
0.58584297,1
0.7537892,1
0.496224,1
0.5162706,1
0.5349454,1
0.70144707,1
0.5784033,1
0.20161833,1
0.44079328,1
0.51969284,1
0.95204884,1
0.43026763,1
0.9997174,1
0.7549903,1
0.6865251,1
0.55401117,1
0.5463841,1
0.54494166,1
0.74515116,1
0.46929085,1
0.37851593,1
0.37247947,1
0.3704103,1
0.65888506,1
0.470484,1
0.25785023,1
0.7134036,1
0.54130393,1
0.55561477,1
0.5399163,1
0.5591739,1
0.43404198,1
0.3833374,1
0.59117717,1
0.9999186,1
0.582005,1
0.99999857,1
0.4221468,1
0.31980005,1
0.66289943,1
0.58991003,1
0.4146294,1
0.99953496,1
0.49740902,1
0.46128866,1
0.8263476,1
0.5239457,1
0.51522094,1
0.14593938,1
0.72821224,1
0.54209816,1
0.8116251,1
0.7008827,1
0.549656,1
0.99936014,1
0.7139452,1
0.5701295,1
0.9999566,1
0.3792711,1
0.42589447,1
0.56192535,1
0.99936765,1
0.29300645,1
0.31848466,1
0.781026,1
0.4625165,1
0.9130918,1
0.63645184,1
0.7084194,1
0.30581713,1
0.5103552,1
0.70772964,1
0.60853857,1
0.99907947,1
0.31848478,1
0.60123587,1
0.5022012,1
0.44337326,1
0.26944587,1
0.69142675,1
0.69300646,1
0.52267534,1
0.33571115,1
0.6794444,1
0.6801321,1
0.46618286,1
0.9995648,1
0.5460152,1
0.75767195,1
0.7717062,1
0.4294571,1
0.5697644,1
0.6932799,1
0.63275415,1
0.7521129,1
0.1697651,1
0.54614675,1
0.61319447,1
0.49494168,1
0.3673869,1
0.5472377,1
0.9535729,1
0.80581504,1
0.62720656,1
0.5262295,1
0.5140066,1
0.5352386,1
0.4618887,1
0.61725974,1
0.40292063,1
0.5135627,1
0.6475973,1
0.76863414,1
0.47718766,1
0.55711937,1
0.1790723,1
0.97027326,1
0.99888474,1
0.43673772,1
0.39101547,1
0.99987066,1
0.47291473,1
0.5151338,1
0.57749754,1
0.59409857,1
0.5945887,1
0.191427,1
0.43430126,1
0.9995437,1
0.5161851,1
0.51700306,1
0.6276573,1
0.49037167,1
0.9553429,1
0.8729661,1
0.5075286,1
0.99391973,1
0.98442644,1
0.5321801,1
0.52856666,1
0.9986442,1
0.3912944,1
0.44408116,1
0.99953294,1
0.12181837,1
0.29783148,1
0.5119518,1
0.2936772,1
0.5557071,1
0.52538127,1
0.5072956,1
0.63278145,1
0.9924562,1
0.5920472,1
0.9999492,1
0.7013369,1
0.49072477,1
0.3825329,1
0.6473216,1
0.5500301,1
0.98211944,1
0.49056095,1
0.55524635,1
0.9665492,1
0.5962835,1
0.4409093,1
0.6922711,1
0.99983203,1
0.51992357,1
0.5165088,1
0.99981755,1
0.9992205,1
0.5214326,1
0.5394022,1
0.42969576,1
0.95702475,1
0.9999863,1
0.5708271,1
0.5317555,1
0.51596165,1
0.38513312,1
0.59393793,1
0.4130418,1
0.66220796,1
0.67209494,1
0.48711962,1
0.28831354,1
0.5363065,1
0.35427755,1
0.42148548,1
0.34708256,1
0.54572976,1
0.6512037,1
0.7026287,1
0.40398735,1
0.42332476,1
0.38278195,1
0.9999795,1
0.6261246,1
0.1362011,1
0.53758144,1
0.52629256,1
0.9626742,1
0.70567125,1
0.5741726,1
0.29895467,1
0.55807817,1
0.9995977,1
0.48705015,1
0.58181053,1
0.7943549,1
0.6091174,1
0.9287664,1
0.45624003,1
0.40976983,1
0.6633276,1
0.41907385,1
0.38454247,1
0.9998398,1
0.51922685,1
0.41645813,1
0.4020508,1
0.4407496,1
0.98771614,1
0.46466494,1
0.5773761,1
0.44908136,1
0.98884726,1
0.6640886,1
0.4955736,1
0.41601115,1
0.4519011,1
0.44455683,1
0.4865974,1
0.9998901,1
0.6410843,1
0.11512858,1
0.43680575,1
0.47373235,1
0.5857171,1
0.5294867,1
0.83687514,1
0.43354976,1
0.33989725,1
0.4045805,1
0.45510295,1
0.4880836,1
0.597652,1
0.40282035,1
0.64927125,1
0.66632384,1
0.41650802,1
0.73215646,1
0.7911863,1
0.37006754,1
0.48543692,1
0.46327963,1
0.55395985,1
0.27349886,1
0.47868052,1
0.3946129,1
0.5671429,1
0.39450917,1
0.48546746,1
0.5246016,1
0.32020596,1
0.62516624,1
0.47339353,1
0.36112335,1
0.21174462,1
0.28153083,1
0.473456,1
0.99986756,1
0.5150937,1
0.22529173,1
0.58825845,1
0.7279051,1
0.49604213,1
0.5292893,1
0.49234897,1
0.9999621,1
0.5511084,1
0.7165217,1
0.7447853,1
0.33023655,1
0.79349756,1
0.6426633,1
0.53319836,1
0.6029037,1
0.39838114,1
0.44520918,1
0.33017746,1
0.57109445,1
0.5647742,1
0.5083139,1
0.30709535,1
0.92482156,1
0.34318155,1
0.99331796,1
0.6927935,1
0.804229,1
0.6390429,1
0.5666818,1
0.5477338,1
0.5432248,1
0.94283634,1
0.604331,1
0.5571824,1
0.472937,1
0.671038,1
0.7426215,1
0.829584,1
0.98723966,1
0.93568534,1
0.4630324,1
0.35061413,1
0.52854204,1
0.58637464,1
0.65995574,1
0.5377695,1
0.5764667,1
0.49824333,1
0.47955894,1
0.4262434,1
0.18800892,1
0.34684834,1
0.4101881,1
0.36811423,1
0.34157017,1
0.62593865,1
0.55710644,1
0.18293984,1
0.97296166,1
0.8166253,1
0.6045978,1
0.6004063,1
0.58785003,1
0.423628,1
0.70587814,1
0.50635684,1
0.50163543,1
0.9993512,1
0.5784664,1
0.4256273,1
0.28373674,1
0.66815746,1
0.5504853,1
0.5532595,1
0.8233834,1
0.5963221,1
0.5054603,1
0.46440762,1
0.6613726,1
0.62424034,1
0.5894918,1
0.76472735,1
0.7420206,1
0.6348936,1
0.30842906,1
0.52360684,1
0.82691014,1
0.15234049,1
0.5917017,1
0.52132857,1
0.48857865,1
0.7677974,1
0.51947427,1
0.4343324,1
0.94230527,1
0.5443871,1
0.786807,1
0.85353565,1
0.49900493,1
0.57355636,1
0.77886635,1
0.3693756,1
0.3932511,1
0.62745917,1
0.6252094,1
0.7144162,1
0.3408561,1
0.6219563,1
0.47882408,1
0.4913633,1
0.9286344,1
0.3551245,1
0.99428815,1
0.31617725,1
0.17246944,1
0.5101338,1
0.7027884,1
0.53528655,1
0.46814945,1
0.5127988,1
0.37819982,1
0.35319552,1
0.64879954,1
0.4600487,1
0.54397804,1
0.9521659,1
0.24921,1
0.5480311,1
0.43166554,1
0.4600215,1
0.52950007,1
0.56346333,1
0.35041016,1
0.47999018,1
0.83957475,1
0.19580612,1
0.28148997,1
0.51676434,1
0.30678743,1
0.47208667,1
0.5743124,1
0.37875515,1
0.533662,1
0.46381032,1
0.9999987,1
0.7046839,1
0.11786001,1
0.21502514,1
0.36236835,1
0.7169219,1
0.49713403,1
0.62730616,1
0.55919504,1
0.46589267,1
0.5822625,1
0.61300224,1
0.52399844,1
0.5747256,1
0.36630836,1
0.37533104,1
0.4710564,1
0.5937453,1
0.70764846,1
0.95687574,1
0.679355,1
0.48789164,1
0.3903917,1
0.5770607,1
0.44108382,1
0.3632601,1
0.21509701,1
0.46246162,1
0.47507745,1
0.10749899,1
0.418539,1
0.49964833,1
0.4776375,1
0.61213017,1
0.5191828,1
0.5677239,1
0.38958672,1
0.20000765,1
0.9675983,1
0.8629708,1
0.8765864,1
0.63127553,1
0.33936244,1
0.4454192,1
0.5067392,1
0.23883262,1
0.43829927,1
0.5782518,1
0.9999999,1
0.8569328,1
0.5238861,1
0.31646731,1
0.9213899,1
0.81229347,1
0.7378099,1
0.19277598,1
0.9759554,1
0.6318799,1
0.9308543,1
0.8734322,1
0.38900998,1
0.42422014,1
0.6211624,1
0.44588125,1
0.50969565,1
0.8361049,1
0.5502298,1
0.55734193,1
0.9128117,1
0.90514934,1
0.5388856,1
0.50623965,1
0.4798102,1
0.4511351,1
0.6335871,1
0.6018344,1
0.63367546,1
0.3293577,1
0.40954277,1
0.522095,1
0.9936627,1
0.6393128,1
0.62388164,1
0.6494645,1
0.99994075,1
0.4131435,1
0.21797642,1
0.495928,1
0.4632717,1
0.70022994,1
0.49237993,1
0.45639682,1
0.5481158,1
0.2810766,1
0.5406878,1
0.46255976,1
0.53502387,1
0.38824335,1
0.93171114,1
0.99993753,1
0.18819651,1
0.39724407,1
0.40804297,1
0.5236769,1
0.37301692,1
0.955794,1
0.45682907,1
0.9998568,1
0.49821812,1
0.801742,1
0.47124436,1
0.6661677,1
0.23127168,1
0.39842176,1
0.5763878,1
0.37814972,1
0.7244849,1
0.359548,1
0.9850857,1
0.9376999,1
0.562708,1
0.4355907,1
0.57464254,1
0.48607373,1
0.9997516,1
0.0739734,1
0.20452791,1
0.5794587,1
0.44861442,1
0.45295426,1
0.9999871,1
0.3846547,1
0.7781397,1
0.38656974,1
0.7641716,1
0.4970174,1
0.60274315,1
0.37076893,1
0.45235458,1
0.60243684,1
0.7125141,1
0.49657813,1
0.8705854,1
0.34867692,1
0.87089086,1
0.9960722,1
0.5178555,1
0.2369633,1
0.99988437,1
0.48341218,1
0.8339001,1
0.45023707,1
0.44178596,1
0.36997476,1
0.8426096,1
0.34031096,1
0.44977647,1
0.54351765,1
0.44480473,1
0.4498111,1
0.3584578,1
0.5117156,1
0.26898995,1
0.34002718,1
0.62244725,1
0.35568982,1
0.47773075,1
0.5216535,1
0.69014066,1
0.5921629,1
0.45548198,1
0.47270623,1
0.2659596,1
0.43799737,1
0.39154488,1
0.50114745,1
0.49865252,1
0.56236225,1
0.5373507,1
0.49893928,1
0.21931505,1
0.56593084,1
0.53462553,1
0.50796115,1
0.46451965,1
0.6983627,1
0.6457706,1
0.55497354,1
0.6281727,1
0.49703673,1
0.33415976,1
0.56764716,1
0.45181018,1
0.76817334,1
0.18351427,1
0.4211464,1
0.40326178,1
0.6726672,1
0.4997611,1
0.5982753,1
0.9962134,1
0.6938558,1
0.576388,1
0.44481874,1
0.4823944,1
0.40632662,1
0.6582806,1
0.3138162,1
0.17871004,1
0.31515485,1
0.38590598,1
0.4450416,1
0.8821925,1
0.45420054,1
0.42498738,1
0.5894895,1
0.50618505,1
0.53088355,1
0.484872,1
0.08346186,1
0.999713,1
0.5459689,1
0.5231685,1
0.99973816,1
0.4166983,1
0.62854064,1
0.74135417,1
0.34464625,1
0.9997272,1
0.73696434,1
0.35084972,1
0.5902986,1
0.2540567,1
0.40544638,1
0.29199794,1
0.61777407,1
0.44380563,1
0.48307383,1
0.88104635,1
0.32521188,1
0.5734709,1
0.45930204,1
0.93491936,1
0.46037233,1
0.40286833,1
0.4111659,1
0.6608975,1
0.9080219,1
0.898733,1
0.56247383,1
0.70008147,1
0.379593,1
0.90661377,1
0.5940451,1
0.48712924,1
0.6289318,1
0.53622323,1
0.6261058,1
0.7683737,1
0.9661478,1
0.37257135,1
0.42619872,1
0.23306096,1
0.5658903,1
0.6598533,1
0.28047663,1
0.8878018,1
0.45246804,1
0.4898026,1
0.20846686,1
0.99983716,1
0.514514,1
0.4869793,1
0.7364944,1
0.9999825,1
0.9244103,1
0.2955961,1
0.64132655,1
0.5275968,1
0.60079145,1
0.6032822,1
0.5405193,1
0.4888775,1
0.8445103,1
0.18519057,1
0.5681865,1
0.53140765,1
0.59966713,1
0.60460556,1
0.531995,1
0.5410178,1
0.4490381,1
0.34329802,1
0.59329015,1
0.8274258,1
0.46845633,1
0.29432416,1
0.50156254,1
0.6477621,1
0.5064327,1
0.2907985,1
0.42808884,1
0.38781294,1
0.6042903,1
0.6545233,1
0.5743121,1
0.32716483,1
0.5937287,1
0.4772388,1
0.4524519,1
0.48974392,1
0.84232396,1
0.42645046,1
0.48809054,1
0.48901522,1
0.38305274,1
0.29729915,1
0.41608474,1
0.3769597,1
0.76160276,1
0.72766083,1
0.65446234,1
0.5347236,1
0.42331252,1
0.59210265,1
0.1894394,1
0.77500534,1
0.5339334,1
0.06981363,1
0.4640717,1
0.3000133,1
0.82463753,1
0.47768468,1
0.54251504,1
0.35689077,1
0.47669286,1
0.40016434,1
0.49886534,1
0.49755937,1
0.55337936,1
0.6125172,1
0.36856523,1
0.48044103,1
0.59793645,1
