Classification_Value,Class
0.9999975,1
1.0,1
0.99186057,1
1.0,1
1.0,1
0.99999726,1
1.0,1
0.9999788,1
1.0,1
0.99999976,1
0.99999905,1
0.9999957,1
0.9997222,1
1.0,1
0.99999666,1
0.9999502,1
0.99999547,1
0.99999475,1
1.0,1
0.9999958,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9656275,1
0.9999877,1
0.9999999,1
0.99993765,1
0.99995065,1
0.99999475,1
0.99932873,1
1.0,1
0.99965525,1
1.0,1
1.0,1
0.99999726,1
0.9997938,1
1.0,1
0.99999976,1
1.0,1
0.9999999,1
1.0,1
0.99999976,1
0.9999846,1
1.0,1
0.99997616,1
1.0,1
0.99999905,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9998448,1
0.99999225,1
1.0,1
1.0,1
0.9996519,1
1.0,1
0.9999981,1
0.99683654,1
0.9541909,1
1.0,1
0.99999976,1
0.9999995,1
0.9999949,1
1.0,1
0.9999994,1
0.99986184,1
0.99999714,1
1.0,1
0.99697256,1
0.99494284,1
0.99946195,1
1.0,1
0.9999722,1
1.0,1
1.0,1
1.0,1
0.9999999,1
1.0,1
0.9982132,1
0.9999304,1
1.0,1
0.9999565,1
0.9999995,1
0.9998286,1
1.0,1
1.0,1
1.0,1
0.99941623,1
0.9999999,1
0.97186804,1
0.9999999,1
0.99015737,1
0.99998987,1
0.9999639,1
1.0,1
0.9999943,1
0.9985586,1
0.99999917,1
1.0,1
0.98124605,1
0.98085666,1
1.0,1
1.0,1
0.99999857,1
0.9999999,1
1.0,1
0.9999001,1
1.0,1
0.99999976,1
0.9996803,1
0.9999939,1
0.99999976,1
1.0,1
1.0,1
0.9999999,1
0.999998,1
0.99993396,1
0.9978264,1
1.0,1
0.9999981,1
0.99998844,1
0.99648935,1
1.0,1
1.0,1
0.9999845,1
0.9999999,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999496,1
1.0,1
0.9999685,1
0.9999999,1
0.9999994,1
1.0,1
1.0,1
1.0,1
0.99970007,1
1.0,1
0.94872785,1
1.0,1
0.9999989,1
0.99994075,1
0.90433824,1
1.0,1
1.0,1
0.9893456,1
0.99998474,1
1.0,1
1.0,1
0.99985373,1
1.0,1
1.0,1
0.99999976,1
0.9464386,1
0.9996811,1
1.0,1
0.9999999,1
0.9999999,1
0.9920243,1
1.0,1
0.9999598,1
1.0,1
1.0,1
0.99987435,1
1.0,1
0.9999763,1
1.0,1
1.0,1
1.0,1
0.9999989,1
0.9997632,1
0.99866974,1
0.9999671,1
0.99979264,1
1.0,1
0.99804807,1
0.99408627,1
0.99999774,1
0.99999964,1
1.0,1
1.0,1
1.0,1
0.99998593,1
1.0,1
1.0,1
1.0,1
0.9999893,1
1.0,1
0.99999917,1
0.9999924,1
0.9978179,1
0.9974324,1
0.99996114,1
1.0,1
0.99999964,1
1.0,1
0.9980211,1
1.0,1
1.0,1
1.0,1
0.9999999,1
1.0,1
0.9998621,1
1.0,1
0.9999999,1
0.99994564,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99999905,1
0.9999273,1
1.0,1
1.0,1
0.9999999,1
1.0,1
0.99998593,1
1.0,1
1.0,1
0.9999999,1
0.9944285,1
1.0,1
1.0,1
0.91155326,1
1.0,1
1.0,1
0.9999671,1
0.999998,1
0.9999993,1
0.99999714,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99999917,1
1.0,1
1.0,1
0.99999976,1
1.0,1
0.99835676,1
1.0,1
0.99942267,1
0.99998474,1
0.99712473,1
0.9999975,1
0.99999976,1
0.99993074,1
0.9999974,1
1.0,1
0.99357164,1
1.0,1
0.9394869,1
0.999979,1
1.0,1
0.9999889,1
1.0,1
0.9999999,1
1.0,1
0.9999974,1
0.99998236,1
0.9999682,1
0.999881,1
1.0,1
0.99999917,1
0.99950016,1
0.9999887,1
1.0,1
1.0,1
0.99973077,1
0.99874663,1
0.99999106,1
0.9999994,1
0.9999999,1
0.77200603,1
0.9999999,1
1.0,1
0.9999993,1
0.99993384,1
0.99999964,1
0.99991953,1
0.9991215,1
0.9973321,1
0.9996698,1
1.0,1
1.0,1
0.9999896,1
1.0,1
1.0,1
0.9999999,1
1.0,1
0.99999356,1
0.9999999,1
1.0,1
0.9999944,1
0.9804602,1
0.99999964,1
1.0,1
0.9999703,1
0.99999833,1
0.9983564,1
1.0,1
0.99908745,1
0.99999845,1
0.9988005,1
0.99998033,1
0.9960336,1
1.0,1
1.0,1
0.9999999,1
1.0,1
1.0,1
0.99999976,1
1.0,1
0.9999795,1
1.0,1
1.0,1
0.9999883,1
0.99966395,1
1.0,1
0.9998185,1
0.99999976,1
1.0,1
0.99938345,1
0.9987997,1
1.0,1
0.9999088,1
1.0,1
1.0,1
0.9999999,1
0.9988211,1
0.98921484,1
0.9570257,1
1.0,1
1.0,1
1.0,1
0.9999951,1
1.0,1
0.99999976,1
0.99999964,1
0.9999995,1
1.0,1
0.9978847,1
1.0,1
1.0,1
0.99999595,1
0.9999999,1
0.9999852,1
0.99999714,1
1.0,1
0.9506372,1
0.9999982,1
0.99997807,1
0.999851,1
1.0,1
1.0,1
1.0,1
0.9999546,1
0.9999912,1
1.0,1
0.99922514,1
0.99946684,1
1.0,1
0.99999976,1
0.9999999,1
0.9999995,1
0.9999989,1
0.9992054,1
0.999757,1
0.99999094,1
0.9978415,1
0.99999964,1
0.99999964,1
0.9999999,1
1.0,1
1.0,1
1.0,1
0.998982,1
0.9999999,1
1.0,1
0.9999125,1
0.9999999,1
1.0,1
1.0,1
0.9903043,1
0.99999964,1
0.9988708,1
0.999997,1
1.0,1
0.99982053,1
1.0,1
0.999882,1
1.0,1
1.0,1
1.0,1
0.9998266,1
0.9985328,1
0.9999981,1
0.9999981,1
0.9998847,1
0.99973434,1
1.0,1
0.99999416,1
1.0,1
1.0,1
1.0,1
0.89266604,1
1.0,1
0.99992836,1
0.9999937,1
1.0,1
0.9999988,1
0.9999999,1
0.99999976,1
0.9999336,1
0.99999785,1
0.9999993,1
1.0,1
0.99999154,1
0.9985305,1
1.0,1
0.99723697,1
1.0,1
1.0,1
0.9999995,1
0.99987173,1
0.99990106,1
0.99979466,1
0.9998616,1
1.0,1
1.0,1
0.99965215,1
0.9992667,1
0.9999982,1
1.0,1
1.0,1
0.9999912,1
0.99992347,1
0.9999989,1
1.0,1
0.9999993,1
0.99999976,1
0.9999999,1
0.99996936,1
0.9999999,1
0.9999815,1
0.9995216,1
0.99999964,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99969816,1
0.9999933,1
0.99998534,1
0.9999926,1
0.99997973,1
0.9999999,1
0.99928254,1
0.99992526,1
0.45315236,1
0.9999976,1
1.0,1
1.0,1
0.99999666,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999999,1
1.0,1
0.99999976,1
0.9999999,1
1.0,1
0.99997544,1
0.99930227,1
1.0,1
0.9991486,1
1.0,1
0.9976624,1
0.9999989,1
1.0,1
1.0,1
0.9999987,1
1.0,1
0.9999989,1
0.9999974,1
0.9999527,1
1.0,1
0.99998605,1
0.99588567,1
0.9999542,1
0.9999999,1
0.9999975,1
0.99999833,1
0.9999994,1
1.0,1
0.9997414,1
1.0,1
1.0,1
0.9998592,1
1.0,1
1.0,1
0.99999976,1
1.0,1
0.99999905,1
0.999997,1
0.99999976,1
0.9999988,1
0.99999964,1
1.0,1
1.0,1
0.99999344,1
0.9999833,1
0.99999344,1
1.0,1
0.99538773,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99999404,1
1.0,1
0.9999993,1
0.9999995,1
0.9997832,1
1.0,1
0.99993324,1
0.9999919,1
1.0,1
0.99277425,1
1.0,1
0.9999492,1
0.9999993,1
0.9999838,1
1.0,1
0.9999999,1
1.0,1
1.0,1
1.0,1
0.9423543,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9995652,1
1.0,1
1.0,1
1.0,1
0.9999863,1
1.0,1
0.99999964,1
0.9999974,1
0.999997,1
0.9998952,1
0.9998839,1
1.0,1
0.99785185,1
1.0,1
0.9999877,1
0.98843443,1
0.9996952,1
1.0,1
0.9999995,1
1.0,1
0.99999964,1
0.99832195,1
1.0,1
0.99901974,1
0.99981993,1
1.0,1
0.9999887,1
1.0,1
1.0,1
0.99985397,1
0.9958696,1
0.9998933,1
1.0,1
1.0,1
0.99999857,1
0.99998856,1
0.99989533,1
0.9961056,1
1.0,1
1.0,1
0.9999999,1
0.9999999,1
0.99999785,1
1.0,1
0.99999523,1
1.0,1
0.99989104,1
0.9999672,1
0.9999931,1
1.0,1
1.0,1
0.9914449,1
0.99996436,1
0.9999217,1
0.99999154,1
0.9998926,1
0.9999999,1
0.9999505,1
1.0,1
0.99776506,1
0.99744606,1
0.999998,1
0.99682295,1
0.99999464,1
0.9999999,1
0.9999995,1
0.9999999,1
0.99999964,1
1.0,1
0.9999987,1
0.9999999,1
1.0,1
0.99872094,1
1.0,1
0.99956506,1
0.99999905,1
1.0,1
1.0,1
1.0,1
0.9999999,1
1.0,1
0.9977284,1
0.9998331,1
0.9999999,1
0.9998828,1
1.0,1
1.0,1
0.9918389,1
0.9999999,1
0.99999833,1
1.0,1
0.99914765,1
0.9997782,1
0.9998872,1
1.0,1
0.9828699,1
1.0,1
0.9957813,1
1.0,1
1.0,1
0.9999888,1
1.0,1
0.99993277,1
0.9269695,1
0.9999981,1
0.9997491,1
0.9999918,1
1.0,1
1.0,1
0.9999993,1
0.9999988,1
0.9999963,1
0.9700735,1
0.9999896,1
1.0,1
1.0,1
0.9999666,1
0.9999999,1
1.0,1
1.0,1
0.9999999,1
0.99492353,1
0.9998753,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999951,1
1.0,1
1.0,1
0.9999968,1
0.99999726,1
1.0,1
1.0,1
0.9999999,1
1.0,1
1.0,1
0.99999964,1
1.0,1
0.96713376,1
0.99999595,1
0.8843266,1
0.9930479,1
0.9999994,1
0.99998665,1
0.9987993,1
0.9990269,1
1.0,1
0.9999999,1
1.0,1
0.97530025,1
1.0,1
1.0,1
1.0,1
0.9999995,1
1.0,1
1.0,1
0.99999225,1
0.99971884,1
1.0,1
1.0,1
1.0,1
0.9999969,1
1.0,1
0.99999714,1
1.0,1
0.9999999,1
0.9999999,1
0.9999949,1
0.9999995,1
1.0,1
0.99993706,1
0.999918,1
0.9999999,1
1.0,1
0.9999651,1
1.0,1
0.9999993,1
0.9999802,1
0.9999263,1
0.9999,1
1.0,1
1.0,1
0.99999774,1
1.0,1
1.0,1
1.0,1
0.9999999,1
1.0,1
0.9990274,1
0.99999976,1
0.9999987,1
1.0,1
0.9999999,1
0.9999994,1
1.0,1
0.9990363,1
0.9999285,1
0.99865925,1
1.0,1
0.9999999,1
0.99606055,1
0.97534096,1
0.9999974,1
0.99999976,1
0.9999963,1
0.99999857,1
1.0,1
0.99995506,1
0.9999988,1
1.0,1
0.9998764,1
1.0,1
0.99978393,1
1.0,1
0.9999901,1
1.0,1
0.99999964,1
0.99998796,1
1.0,1
0.9999399,1
0.99999774,1
0.9994295,1
1.0,1
1.0,1
0.99974746,1
0.9995252,1
1.0,1
0.9999945,1
0.9999988,1
0.99803823,1
0.9999993,1
0.99999857,1
0.99969625,1
0.99998856,1
0.99693006,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99999046,1
1.0,1
0.99405354,1
0.9999981,1
0.9999926,1
1.0,1
1.0,1
0.99999726,1
0.9999999,1
0.99558794,1
1.0,1
0.99997246,1
0.7596531,1
0.99999726,1
0.9999956,1
0.96601117,1
0.99990046,1
1.0,1
1.0,1
0.9999964,1
1.0,1
0.99999964,1
0.9999995,1
1.0,1
1.0,1
0.9999918,1
0.9999999,1
0.9999999,1
0.99999976,1
1.0,1
0.99909186,1
1.0,1
1.0,1
0.99997985,1
0.99999976,1
1.0,1
0.99999964,1
1.0,1
1.0,1
1.0,1
0.98275477,1
1.0,1
1.0,1
1.0,1
0.9999969,1
1.0,1
0.9999945,1
0.999943,1
0.9999349,1
0.99998164,1
1.0,1
0.99998796,1
1.0,1
1.0,1
0.99999976,1
0.9983979,1
0.997297,1
1.0,1
0.99985754,1
1.0,1
0.99999917,1
0.9999982,1
1.0,1
0.99999356,1
1.0,1
1.0,1
0.99999917,1
0.9985411,1
0.999613,1
1.0,1
0.9998549,1
0.9999777,1
0.9999943,1
0.99986076,1
1.0,1
0.9999573,1
0.99995434,1
0.9999895,1
0.999961,1
0.9999894,1
1.0,1
0.99999666,1
0.99999976,1
1.0,1
1.0,1
0.9999993,1
1.0,1
0.99999905,1
0.9763847,1
0.99996436,1
1.0,1
0.9999826,1
1.0,1
0.9999999,1
0.99999785,1
1.0,1
1.0,1
1.0,1
0.9999999,1
0.9837586,1
0.9999994,1
1.0,1
0.99999964,1
0.99998164,1
1.0,1
0.99999964,1
1.0,1
1.0,1
0.9999995,1
1.0,1
1.0,1
0.99999976,1
0.9999826,1
0.99998474,1
0.9999702,1
0.99990654,1
0.9999999,1
1.0,1
0.9995881,1
1.0,1
0.99997306,1
1.0,1
0.9992073,1
0.99999785,1
0.99999166,1
1.0,1
1.0,1
0.96185404,1
0.99998903,1
0.9999995,1
1.0,1
1.0,1
1.0,1
0.9999999,1
1.0,1
1.0,1
0.99119556,1
1.0,1
1.0,1
0.9999827,1
0.9999999,1
1.0,1
1.0,1
0.99998224,1
1.0,1
0.9999999,1
0.99999774,1
1.0,1
0.99992216,1
0.9999893,1
0.9999877,1
0.99792236,1
1.0,1
0.9999815,1
0.99999976,1
0.9999633,1
1.0,1
1.0,1
0.99999523,1
1.0,1
1.0,1
0.99463755,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99452966,1
1.0,1
0.9999999,1
1.0,1
1.0,1
0.9999875,1
0.9998896,1
1.0,1
0.9999995,1
0.9999609,1
1.0,1
1.0,1
0.99999475,1
0.99978024,1
0.9999671,1
0.9966953,1
1.0,1
0.9998425,1
0.99994385,1
1.0,1
1.0,1
0.9820157,1
1.0,1
0.99908113,1
0.9999454,1
1.0,1
0.9998646,1
1.0,1
1.0,1
1.0,1
0.99973387,1
1.0,1
0.99999666,1
0.99999297,1
1.0,1
0.9999994,1
0.9999999,1
0.9999999,1
0.99998724,1
1.0,1
1.0,1
0.9999957,1
0.99852043,1
0.9999949,1
0.9999665,1
0.9995116,1
1.0,1
0.97943705,1
0.9999615,1
0.99997103,1
0.9999995,1
1.0,1
1.0,1
1.0,1
0.97209,1
0.9996458,1
0.99999523,1
0.99965465,1
0.99999976,1
0.9999999,1
1.0,1
1.0,1
0.99994993,1
1.0,1
0.9921582,1
0.28372142,1
1.0,1
0.993666,1
1.0,1
1.0,1
0.9999825,1
1.0,1
0.9997789,1
1.0,1
1.0,1
0.9847243,1
0.9999989,1
1.0,1
1.0,1
1.0,1
0.9998048,1
1.0,1
1.0,1
0.9999528,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9982716,1
1.0,1
0.9985385,1
1.0,1
1.0,1
1.0,1
0.9998877,1
1.0,1
1.0,1
1.0,1
0.9999995,1
0.999987,1
1.0,1
0.99999726,1
0.99982125,1
0.9995975,1
0.99999857,1
1.0,1
1.0,1
0.9999999,1
0.99981445,1
0.9996662,1
1.0,1
0.99981004,1
1.0,1
0.9999808,1
1.0,1
1.0,1
0.99999464,1
1.0,1
1.0,1
0.9999651,1
1.0,1
0.99999046,1
1.0,1
0.9998047,1
1.0,1
1.0,1
0.9999229,1
1.0,1
1.0,1
1.0,1
0.9999796,1
0.99889946,1
1.0,1
0.9999999,1
0.9996018,1
0.9994276,1
0.9999999,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9881374,1
1.0,1
0.99998784,1
1.0,1
0.9999449,1
1.0,1
1.0,1
0.99993,1
1.0,1
1.0,1
0.9378582,1
0.9999423,1
1.0,1
0.9999219,1
0.99999976,1
1.0,1
0.9999995,1
0.9997423,1
0.99998,1
0.9999995,1
1.0,1
0.99999964,1
1.0,1
1.0,1
1.0,1
0.9999945,1
0.9997335,1
1.0,1
1.0,1
0.99999964,1
1.0,1
1.0,1
0.98957354,1
1.0,1
0.9999999,1
1.0,1
0.99998975,1
0.99999607,1
1.0,1
1.0,1
0.9999964,1
1.0,1
1.0,1
0.99999905,1
0.99999106,1
0.99999976,1
0.99999976,1
0.98919,1
1.0,1
1.0,1
1.0,1
0.9998447,1
1.0,1
0.99998236,1
0.99492306,1
0.9999807,1
0.9999995,1
0.99999905,1
0.9999968,1
1.0,1
1.0,1
0.9999993,1
1.0,1
1.0,1
0.999954,1
0.99999976,1
0.99998367,1
0.99999964,1
1.0,1
0.9999943,1
1.0,1
0.98992145,1
1.0,1
1.0,1
1.0,1
0.99999213,1
1.0,1
0.99999523,1
1.0,1
0.9999962,1
0.9999844,1
0.9999839,1
0.99999976,1
0.9948277,1
0.9998016,1
1.0,1
0.9999999,1
0.99999475,1
0.99998546,1
1.0,1
0.9963174,1
1.0,1
1.0,1
0.99949646,1
0.9999995,1
1.0,1
0.99751735,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9977325,1
1.0,1
0.9999995,1
0.99674016,1
0.9998617,1
0.9999995,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999777,1
1.0,1
0.99986887,1
1.0,1
1.0,1
0.99909854,1
1.0,1
0.94951254,1
0.9999964,1
0.99997544,1
1.0,1
1.0,1
0.9994861,1
0.99999285,1
0.99999976,1
0.99998486,1
1.0,1
0.9999999,1
1.0,1
1.0,1
1.0,1
0.9996463,1
1.0,1
0.9999989,1
0.9999999,1
1.0,1
0.99913764,1
1.0,1
1.0,1
0.9999974,1
0.99996555,1
1.0,1
0.99998045,1
0.99932516,1
1.0,1
0.99982697,1
1.0,1
0.9999994,1
1.0,1
1.0,1
0.9999995,1
0.99999857,1
1.0,1
0.99350923,1
1.0,1
0.9999982,1
1.0,1
1.0,1
0.99997425,1
0.99766505,1
0.9999982,1
0.9999999,1
0.99999976,1
1.0,1
0.9999999,1
0.9992442,1
1.0,1
1.0,1
0.99986184,1
0.9997845,1
0.9767417,1
1.0,1
1.0,1
0.9998971,1
0.9999981,1
0.99999964,1
1.0,1
0.9999999,1
0.9999999,1
0.9997243,1
0.9999999,1
0.99999976,1
0.99999964,1
1.0,1
0.99899787,1
0.99999976,1
0.99997056,1
0.99999976,1
1.0,1
0.9999957,1
0.99993575,1
1.0,1
1.0,1
0.99999905,1
1.0,1
1.0,1
0.9989926,1
0.999777,1
1.0,1
1.0,1
1.0,1
0.9996878,1
0.999926,1
1.0,1
0.9997973,1
1.0,1
0.9850352,1
0.9999982,1
1.0,1
0.99999976,1
0.9999337,1
0.99995613,1
0.9999305,1
0.99999106,1
0.9878176,1
1.0,1
0.9999094,1
0.99997437,1
0.99999917,1
0.9999999,1
1.0,1
1.0,1
0.9999989,1
0.9999999,1
0.99993587,1
0.99991536,1
0.9999993,1
1.0,1
0.9999999,1
1.0,1
0.9999937,1
0.99969494,1
0.9999949,1
1.0,1
0.99999654,1
0.9999989,1
1.0,1
0.99999523,1
0.8469566,1
1.0,1
0.9999982,1
1.0,1
1.0,1
1.0,1
0.9996983,1
0.9999964,1
1.0,1
1.0,1
0.99999547,1
0.99999976,1
0.99999964,1
1.0,1
1.0,1
1.0,1
0.999866,1
1.0,1
1.0,1
0.9951326,1
0.99998057,1
1.0,1
1.0,1
0.9999995,1
1.0,1
1.0,1
0.9999994,1
0.99999857,1
0.9999994,1
1.0,1
0.993747,1
1.0,1
0.99880385,1
0.9999701,1
0.99999976,1
1.0,1
0.99999857,1
0.9999964,1
0.9999819,1
0.99999344,1
0.99999523,1
1.0,1
1.0,1
0.99728215,1
0.9877158,1
0.9999994,1
0.99992776,1
1.0,1
0.9999505,1
1.0,1
0.9952749,1
1.0,1
0.99999857,1
1.0,1
0.9999999,1
0.99998736,1
0.99998033,1
0.9998666,1
1.0,1
1.0,1
1.0,1
0.9998951,1
1.0,1
0.9999782,1
0.99987483,1
0.9986796,1
1.0,1
0.99998593,1
1.0,1
0.9998361,1
1.0,1
1.0,1
1.0,1
0.99999547,1
1.0,1
0.9997707,1
0.9999975,1
1.0,1
1.0,1
0.99999726,1
0.9995055,1
1.0,1
1.0,1
0.9999993,1
1.0,1
0.99999976,1
1.0,1
0.9980013,1
1.0,1
0.9999901,1
0.96648026,1
0.9999999,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.999998,1
0.9998596,1
0.9999896,1
0.99999785,1
1.0,1
1.0,1
0.99999976,1
0.99999285,1
0.9999211,1
1.0,1
1.0,1
0.9977011,1
0.9999969,1
0.9999912,1
1.0,1
1.0,1
0.99999464,1
0.997142,1
0.9991597,1
1.0,1
1.0,1
1.0,1
0.99999976,1
0.9998591,1
1.0,1
1.0,1
1.0,1
0.9999993,1
0.95030487,1
0.9999999,1
1.0,1
1.0,1
0.9999881,1
0.99999976,1
1.0,1
1.0,1
0.97608614,1
0.999995,1
1.0,1
0.99999976,1
1.0,1
0.99999726,1
0.9999999,1
0.9999676,1
0.99999976,1
1.0,1
0.9999999,1
1.0,1
0.9986908,1
0.9995363,1
1.0,1
0.9993144,1
1.0,1
0.9999492,1
1.0,1
1.0,1
0.9976561,1
1.0,1
0.99994516,1
1.0,1
0.99758756,1
1.0,1
1.0,1
1.0,1
0.99999976,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9997267,1
1.0,1
0.9843411,1
1.0,1
1.0,1
0.9999999,1
1.0,1
1.0,1
1.0,1
0.9999473,1
1.0,1
1.0,1
0.9996674,1
0.99999845,1
1.0,1
1.0,1
0.9999995,1
0.99999917,1
0.99999976,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99999964,1
0.9999268,1
1.0,1
0.9999999,1
1.0,1
1.0,1
1.0,1
0.99999964,1
0.99318695,1
0.99999416,1
0.99996614,1
0.9993598,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99999523,1
0.9999993,1
1.0,1
0.99989736,1
1.0,1
0.9997973,1
0.99979407,1
1.0,1
0.99995506,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999999,1
0.996824,1
0.9999974,1
0.99584407,1
0.99846256,1
0.99965525,1
0.9995714,1
0.99999964,1
1.0,1
0.9999943,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9998099,1
0.9999999,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99987566,1
0.9999995,1
1.0,1
0.9999999,1
1.0,1
0.9999999,1
1.0,1
1.0,1
0.9999852,1
0.9999994,1
1.0,1
0.9999999,1
1.0,1
1.0,1
1.0,1
0.9999999,1
0.99999905,1
1.0,1
1.0,1
0.99967396,1
0.9999999,1
0.9999378,1
1.0,1
1.0,1
1.0,1
0.9991837,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9998473,1
0.99897766,1
1.0,1
0.9998759,1
0.99889153,1
0.9998087,1
1.0,1
0.99879575,1
1.0,1
0.99715185,1
0.99797875,1
0.99983466,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999864,1
1.0,1
0.9999083,1
0.99998486,1
1.0,1
0.999998,1
1.0,1
1.0,1
1.0,1
0.9999999,1
1.0,1
1.0,1
0.9998605,1
0.9999987,1
0.9999994,1
0.9999999,1
0.994764,1
0.9999987,1
0.9993451,1
0.99999225,1
0.99999976,1
1.0,1
1.0,1
0.9999993,1
1.0,1
1.0,1
0.99999905,1
0.9993326,1
0.88467604,1
1.0,1
0.9999999,1
0.99815625,1
0.99999774,1
0.99998295,1
0.99999475,1
0.9999994,1
0.9999999,1
0.99999905,1
0.99846977,1
0.9999999,1
0.9999963,1
1.0,1
0.9998386,1
1.0,1
0.9997664,1
1.0,1
0.9999999,1
1.0,1
0.9999999,1
0.9999629,1
0.99994445,1
1.0,1
0.9999999,1
1.0,1
0.9999999,1
0.9989813,1
0.99999917,1
0.9999572,1
0.9997421,1
0.999998,1
0.9999913,1
1.0,1
0.99998486,1
0.99999905,1
0.9982666,1
1.0,1
1.0,1
0.9995334,1
0.99536914,1
0.9999808,1
0.9999994,1
1.0,1
1.0,1
1.0,1
0.99604416,1
0.99999964,1
0.9999999,1
1.0,1
0.99999,1
0.97631806,1
0.9999933,1
1.0,1
0.9999987,1
0.9999844,1
0.9999312,1
1.0,1
0.9999821,1
1.0,1
0.98698646,1
0.9999999,1
0.99999917,1
0.9999962,1
1.0,1
0.9999999,1
0.99999964,1
1.0,1
0.99911517,1
1.0,1
0.99993634,1
0.9999713,1
0.998539,1
1.0,1
1.0,1
1.0,1
0.9999069,1
1.0,1
1.0,1
0.9981724,1
0.99999976,1
0.99999964,1
1.0,1
1.0,1
1.0,1
0.9999927,1
0.9999169,1
0.9999907,1
0.9999999,1
0.9645453,1
0.9956762,1
0.99992466,1
1.0,1
1.0,1
0.99999917,1
0.99999917,1
0.9999982,1
0.99999976,1
0.9999999,1
0.9999956,1
1.0,1
0.99999976,1
0.99994874,1
0.9999994,1
1.0,1
0.99993515,1
0.9999883,1
1.0,1
0.9999994,1
1.0,1
1.0,1
0.9998572,1
1.0,1
1.0,1
1.0,1
0.99998844,1
0.9999994,1
0.9999558,1
1.0,1
0.990849,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9998616,1
0.9999999,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999813,1
0.9999999,1
0.9999782,1
0.99999774,1
1.0,1
0.99840945,1
1.0,1
1.0,1
1.0,1
0.9999999,1
0.9996525,1
1.0,1
0.9996848,1
0.99999964,1
0.9994974,1
0.9146766,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99999976,1
0.9846348,1
1.0,1
1.0,1
1.0,1
0.96125865,1
1.0,1
0.9999951,1
1.0,1
0.9999963,1
1.0,1
1.0,1
0.999671,1
0.9991892,1
1.0,1
1.0,1
0.9984205,1
1.0,1
1.0,1
1.0,1
0.99999785,1
0.9999895,1
1.0,1
0.99829215,1
1.0,1
0.99999404,1
0.9956441,1
0.99999964,1
0.9999995,1
0.9999988,1
1.0,1
1.0,1
0.9999716,1
0.9994729,1
0.9999989,1
0.9999988,1
1.0,1
0.998635,1
0.9999876,1
0.99999833,1
1.0,1
0.9997603,1
0.99999845,1
1.0,1
0.9999993,1
0.9999999,1
1.0,1
0.99999964,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999416,1
0.99999225,1
0.99999976,1
0.9999639,1
1.0,1
0.98682874,1
1.0,1
0.9999844,1
0.9987925,1
0.98748755,1
1.0,1
1.0,1
0.9999999,1
0.9999989,1
1.0,1
0.99999034,1
0.9999597,1
1.0,1
0.9998172,1
0.9999877,1
1.0,1
1.0,1
1.0,1
0.99999917,1
1.0,1
0.9999988,1
0.9998777,1
0.99999964,1
1.0,1
1.0,1
0.99999285,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999999,1
0.9999969,1
1.0,1
1.0,1
0.9987178,1
1.0,1
0.9999981,1
0.99997723,1
1.0,1
0.99943405,1
1.0,1
0.999972,1
1.0,1
0.98575115,1
1.0,1
0.99993086,1
1.0,1
1.0,1
0.9999999,1
0.9993807,1
1.0,1
0.9999994,1
0.9999999,1
1.0,1
0.9999976,1
0.9999869,1
0.9999995,1
0.9999999,1
0.99999726,1
0.99998,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999989,1
1.0,1
0.9991241,1
0.99999976,1
1.0,1
0.99944884,1
0.9999987,1
0.99999976,1
0.9999887,1
0.99998605,1
0.999742,1
0.999995,1
1.0,1
1.0,1
0.9998154,1
1.0,1
0.99999785,1
0.9999957,1
1.0,1
1.0,1
0.99990773,1
1.0,1
0.99999964,1
1.0,1
0.9991221,1
1.0,1
0.9999956,1
1.0,1
1.0,1
0.9999999,1
1.0,1
