Classification_Value,Class
0.9999908,1
0.9992186,1
0.9966304,1
0.9995658,1
0.9998839,1
0.9999951,1
0.9999918,1
0.9999335,1
0.99997556,1
0.99833953,1
0.9999914,1
0.9997199,1
0.9994332,1
0.9997118,1
0.9999813,1
0.99779934,1
0.99996936,1
1.0,1
0.46073508,1
0.9585908,1
0.9874845,1
0.9982009,1
0.9308085,1
0.9999925,1
0.9999993,1
0.98362446,1
0.9999963,1
0.99999547,1
0.9999827,1
0.99996996,1
0.9999194,1
0.97586197,1
0.9988619,1
0.9987832,1
0.9892503,1
0.999845,1
0.9999783,1
0.99311984,1
0.9913511,1
0.98358214,1
0.99214655,1
0.99999905,1
0.9995029,1
0.9999659,1
0.9999318,1
0.9990631,1
0.9997856,1
0.9998085,1
0.99556714,1
0.9947554,1
0.99999535,1
0.37016335,1
0.93692833,1
0.9999902,1
0.9720729,1
0.956659,1
0.99995756,1
0.999964,1
0.9998336,1
0.67274606,1
0.91436625,1
0.9978713,1
0.999997,1
0.9998944,1
0.9846148,1
0.99997747,1
0.97354174,1
0.99999845,1
0.9997067,1
0.99651515,1
0.87332165,1
0.9898515,1
0.9030692,1
0.99756074,1
0.9999821,1
0.9999883,1
0.9999938,1
0.9700019,1
0.9982717,1
0.75538373,1
0.96592736,1
0.9994585,1
0.9928167,1
0.9999999,1
1.0,1
0.9824072,1
0.995321,1
0.9999925,1
0.99999714,1
0.99999297,1
0.9920671,1
0.99829024,1
0.9958181,1
0.96747833,1
0.9983039,1
0.99999964,1
0.99884737,1
0.9983758,1
0.9993667,1
0.99999523,1
0.99877006,1
0.99974734,1
0.9928134,1
0.99818087,1
0.99923563,1
0.9999833,1
0.999995,1
0.99997795,1
0.99914217,1
0.99954575,1
0.9998876,1
0.98909646,1
0.9999287,1
0.9416908,1
0.99966013,1
0.99978656,1
0.99872476,1
0.9999653,1
0.9999975,1
0.99687827,1
0.97445434,1
0.9998733,1
0.87709,1
0.9999993,1
0.8609889,1
0.99675107,1
0.9999231,1
0.9939812,1
0.87400436,1
1.0,1
0.99919945,1
0.99936694,1
0.99999905,1
0.9999298,1
0.99973387,1
0.98042506,1
0.99999213,1
0.9997008,1
0.9811078,1
0.99998426,1
0.98302746,1
0.99646664,1
0.99452776,1
0.99965477,1
0.9875996,1
0.9838716,1
0.52193123,1
0.9725543,1
0.9993236,1
0.99923384,1
1.0,1
0.99959475,1
0.9995478,1
0.9999877,1
0.9974496,1
0.81476974,1
0.99981874,1
0.8546987,1
0.99998295,1
0.99999416,1
0.74442315,1
0.9999522,1
1.0,1
0.99757785,1
0.99808985,1
0.9999968,1
0.9996138,1
0.9994777,1
1.0,1
0.9995473,1
0.9999999,1
1.0,1
0.999998,1
0.99918574,1
0.9949273,1
0.5126158,1
0.9999032,1
0.99995184,1
0.99996424,1
0.99306446,1
0.9963728,1
0.99983144,1
1.0,1
0.9999119,1
0.99999654,1
0.99979824,1
0.99995124,1
0.99999654,1
0.9999193,1
0.9986386,1
0.9997433,1
0.97789073,1
0.973717,1
0.9991819,1
1.0,1
0.84951836,1
0.99793065,1
0.9999908,1
0.93464804,1
0.9989405,1
0.9624563,1
0.8841708,1
0.975695,1
0.99561775,1
0.9999778,1
1.0,1
0.99999094,1
0.9993112,1
0.9988539,1
1.0,1
0.9940519,1
0.99999774,1
0.9999976,1
0.9867878,1
0.9999466,1
0.99643904,1
0.9999261,1
0.99948394,1
0.99999726,1
0.9999999,1
0.9999865,1
0.99999785,1
0.99994195,1
0.9999993,1
0.88143796,1
0.64387035,1
0.9999474,1
0.9942894,1
1.0,1
0.9999933,1
0.99989533,1
0.9999325,1
0.9985024,1
0.99491006,1
0.93578786,1
0.99910176,1
1.0,1
0.9999883,1
0.9999974,1
0.9993345,1
0.9998623,1
0.9999764,1
0.999997,1
0.9995158,1
0.99990475,1
0.9979596,1
0.9960382,1
0.99870086,1
0.99992883,1
0.9934849,1
0.99903667,1
0.99998987,1
0.999997,1
0.9999908,1
0.9999968,1
0.9999062,1
0.9999509,1
0.6379049,1
1.0,1
0.99993455,1
0.96196723,1
0.9999869,1
0.996784,1
0.99995625,1
0.9999933,1
0.993665,1
0.9997681,1
0.99977773,1
0.9902124,1
0.9999993,1
0.99815863,1
0.9998671,1
0.9999777,1
0.99998116,1
0.82811755,1
0.9999713,1
0.91855603,1
0.9999994,1
0.9923684,1
0.9999995,1
0.99826413,1
0.9998,1
0.99998116,1
0.89877456,1
0.98598295,1
0.96600413,1
0.9990982,1
0.99998415,1
0.9990165,1
0.9666972,1
0.99999475,1
0.9999107,1
0.99020785,1
0.9998258,1
0.97969043,1
0.99999344,1
0.9998153,1
0.6090578,1
0.9999242,1
0.9999999,1
0.9998234,1
1.0,1
0.99948394,1
0.9987632,1
0.99872154,1
0.9964496,1
0.9999963,1
0.99863213,1
0.99352384,1
0.9999846,1
0.9999951,1
0.9999918,1
0.99995005,1
0.99998844,1
0.99999607,1
0.91639507,1
0.9811839,1
0.96302885,1
0.9754782,1
0.9999571,1
0.9998678,1
0.99999344,1
0.999987,1
0.99996245,1
0.9999999,1
0.9996506,1
0.999944,1
0.99894935,1
0.9990551,1
0.99977416,1
0.9921523,1
0.9991898,1
0.9999155,1
0.9994288,1
0.62557554,1
0.9815093,1
0.9993051,1
0.99976534,1
0.99999774,1
0.9999807,1
1.0,1
0.9998185,1
0.99087536,1
1.0,1
0.99998164,1
0.9999672,1
0.99993217,1
1.0,1
0.9999263,1
0.999881,1
0.99895215,1
0.9979007,1
1.0,1
0.99985373,1
0.4541461,1
0.9999994,1
0.9995421,1
0.99999774,1
0.9990013,1
0.999864,1
0.8790978,1
0.96519023,1
0.8631167,1
0.99959916,1
0.99999356,1
1.0,1
0.9868203,1
0.8054375,1
0.5288891,1
0.99999726,1
0.99968815,1
0.99992466,1
0.99961036,1
0.9999876,1
0.99997926,1
0.98968863,1
0.9990277,1
0.99996936,1
0.9992323,1
0.99992263,1
0.99952006,1
0.9997466,1
0.9993734,1
0.9995797,1
0.9950098,1
0.99999726,1
0.99263245,1
0.9983442,1
0.9999602,1
0.99621445,1
0.9561308,1
0.99999535,1
0.9999995,1
0.9999758,1
0.99481493,1
0.999933,1
0.9952531,1
0.9974336,1
0.99807453,1
0.99994004,1
0.9989496,1
0.9999999,1
0.5141112,1
0.99996257,1
0.9998771,1
0.9969548,1
0.9995091,1
0.99998546,1
0.8899989,1
0.94004214,1
0.9999964,1
1.0,1
0.9999573,1
0.9995877,1
0.99999976,1
0.99986064,1
0.9999938,1
1.0,1
0.99950576,1
0.99910957,1
0.9985505,1
0.98187697,1
0.9992126,1
0.9999751,1
0.99987686,1
0.99999666,1
0.999931,1
0.98871607,1
0.9999968,1
0.99995613,1
0.99999464,1
0.998906,1
0.9998853,1
0.99668473,1
0.9999329,1
0.9999988,1
0.99999,1
0.9994578,1
0.9999908,1
0.9999987,1
0.94964445,1
0.9999889,1
0.9998442,1
0.99793744,1
0.99989223,1
0.99999976,1
0.99972826,1
0.99999356,1
0.9999958,1
0.99998343,1
0.9995431,1
0.99998236,1
0.9999505,1
0.99944204,1
0.9993118,1
0.99985754,1
0.8173707,1
0.9999764,1
0.99986553,1
0.9927859,1
0.99995625,1
0.9999517,1
0.9551236,1
0.99997294,1
0.9747918,1
0.9983335,1
0.9980338,1
0.9999634,1
0.9999976,1
0.999943,1
0.9999126,1
0.9814368,1
0.9999906,1
0.99902344,1
0.99999857,1
0.9981109,1
0.9998946,1
0.99696237,1
0.9999944,1
0.9998016,1
0.99907136,1
0.99993265,1
0.99999404,1
0.99998903,1
0.9998412,1
0.99985623,1
0.9998673,1
0.8754669,1
0.9999635,1
0.9991609,1
0.9997923,1
0.99507034,1
0.72339135,1
0.98277044,1
0.9999914,1
0.99988735,1
0.9966522,1
0.9997615,1
0.9993761,1
0.9999999,1
0.9993243,1
0.99983966,1
0.99997413,1
0.9999982,1
0.9546638,1
0.9994949,1
1.0,1
0.9935136,1
1.0,1
0.9999454,1
0.999974,1
0.9950966,1
0.9950842,1
0.9996474,1
1.0,1
0.9955056,1
0.99999785,1
0.9997701,1
0.8704578,1
0.99941635,1
0.999984,1
0.9999969,1
0.9995426,1
0.99978775,1
0.99999917,1
0.9981592,1
0.9999763,1
0.9962121,1
0.99987876,1
0.99988246,1
0.98850924,1
0.9659986,1
0.9999926,1
0.94024926,1
0.8036065,1
0.9999008,1
0.9973437,1
0.99790204,1
0.99998164,1
0.99998856,1
0.9909157,1
0.99998784,1
0.99955183,1
0.9999138,1
0.9976769,1
0.9987317,1
0.99991345,1
0.99999404,1
0.9999988,1
0.99997914,1
0.9999026,1
0.99999654,1
0.9999589,1
0.97075695,1
0.982515,1
0.9979875,1
0.7827171,1
0.9993655,1
0.93925273,1
0.9993055,1
0.9998184,1
0.9994312,1
0.9971517,1
0.9993099,1
0.99918693,1
0.9994717,1
0.99940777,1
0.99996734,1
0.9999392,1
0.99847037,1
0.99995625,1
0.99999464,1
0.9995096,1
0.95946956,1
0.99999976,1
1.0,1
0.9999739,1
0.99071383,1
1.0,1
0.99999833,1
1.0,1
0.88438934,1
0.9998228,1
0.9993131,1
0.9999826,1
0.83987665,1
0.9999155,1
0.99887615,1
0.99995434,1
1.0,1
0.999481,1
0.99999976,1
0.9999814,1
0.9998344,1
0.9894957,1
0.9999119,1
0.99880946,1
0.9977188,1
1.0,1
0.99999094,1
0.9996233,1
0.98811764,1
0.98929554,1
0.9577808,1
0.9231089,1
0.97079873,1
0.999954,1
0.9999845,1
0.99994767,1
0.8731783,1
0.99980885,1
0.999597,1
0.99867517,1
0.99945956,1
0.9912083,1
0.9995049,1
0.99741334,1
0.99968517,1
0.99847716,1
0.99989855,1
0.99989784,1
0.9974989,1
0.99974114,1
0.9601643,1
0.9711313,1
0.9967518,1
0.9999999,1
0.97684824,1
0.99999356,1
0.9999354,1
0.9963243,1
0.9935777,1
0.9997327,1
0.98281,1
0.99990904,1
0.98698205,1
0.99995816,1
1.0,1
0.97662485,1
0.9997036,1
0.9382968,1
1.0,1
1.0,1
0.99960023,1
1.0,1
0.86572754,1
0.95962596,1
0.9517073,1
0.99847513,1
0.99991035,1
0.9989323,1
0.9497638,1
0.99993813,1
0.999255,1
0.99964666,1
0.9808233,1
0.99957997,1
0.999838,1
0.9912175,1
0.99997294,1
0.7829407,1
0.99999845,1
1.0,1
0.9999869,1
0.94826114,1
0.943539,1
0.9949751,1
0.9998511,1
0.9880797,1
0.99999976,1
0.99992824,1
0.99999034,1
0.99999917,1
0.9999968,1
0.999998,1
0.9999589,1
1.0,1
0.665922,1
0.9999987,1
0.99999976,1
0.9999995,1
0.99748176,1
0.99947184,1
0.9999999,1
0.9860188,1
0.9999968,1
0.9999428,1
0.99998605,1
0.9999857,1
0.989521,1
0.9998344,1
0.9948291,1
0.9941916,1
0.95455974,1
1.0,1
0.9973117,1
0.9968629,1
0.9999919,1
0.9802623,1
0.9998987,1
1.0,1
0.999998,1
0.9998005,1
0.7349381,1
0.99998164,1
0.98811615,1
0.9967906,1
0.9236006,1
0.9997254,1
0.99368757,1
0.99999917,1
0.82175845,1
0.99246526,1
0.999954,1
0.9999453,1
0.9999262,1
0.99811053,1
0.9983103,1
0.9996375,1
0.9999411,1
0.99962056,1
0.99993265,1
0.9974131,1
0.99987483,1
0.99983263,1
0.9998671,1
0.9995214,1
0.99977106,1
0.65993804,1
0.9870543,1
0.99606967,1
0.9999975,1
0.999171,1
0.99665207,1
0.99402916,1
0.99564123,1
0.99743575,1
0.99990964,1
0.9999461,1
0.99992764,1
0.9919463,1
0.9999969,1
0.9999646,1
0.9999324,1
0.9986093,1
0.942836,1
0.9974395,1
0.99994695,1
0.99068177,1
0.99997723,1
0.9980527,1
0.999966,1
0.99998105,1
0.99337715,1
0.99824846,1
0.9999995,1
0.99991465,1
0.9861493,1
0.9999318,1
0.8035271,1
0.9999628,1
1.0,1
0.92596424,1
0.975947,1
0.9910693,1
0.6731853,1
0.99799585,1
0.8457507,1
0.99941206,1
0.9522255,1
0.9999311,1
0.9966298,1
0.999936,1
0.999915,1
0.99999213,1
0.995231,1
0.99951875,1
0.999699,1
0.974134,1
0.9999826,1
0.99874544,1
0.99998736,1
0.9399621,1
0.99999905,1
0.99995303,1
0.99999774,1
0.99999917,1
0.9999999,1
0.9999999,1
0.9972173,1
0.99845314,1
0.9999672,1
0.99969316,1
0.9902422,1
0.9973838,1
0.9999645,1
0.99998546,1
0.9996278,1
0.98182917,1
0.9645015,1
0.9993161,1
0.6718092,1
0.9999814,1
0.9834025,1
0.99999154,1
0.94695765,1
0.99994504,1
0.99139154,1
0.7997881,1
0.9793721,1
0.99990654,1
0.99999213,1
0.99999964,1
0.99998665,1
0.99965847,1
0.99824274,1
1.0,1
0.9995685,1
0.9523531,1
0.9999753,1
0.7901651,1
0.9999629,1
0.99999976,1
0.9936411,1
0.9999852,1
0.98868084,1
0.9999989,1
0.99965286,1
0.9999994,1
0.99958485,1
0.97970027,1
0.9999821,1
0.9953577,1
0.9999993,1
0.9262225,1
0.99998116,1
0.9994696,1
0.9999969,1
0.9998722,1
0.7747259,1
0.99998534,1
0.9999449,1
0.99999154,1
0.9947811,1
0.9998919,1
0.9991548,1
0.99134856,1
0.9999969,1
0.9423995,1
0.47677174,1
0.9962747,1
0.9979569,1
0.9918182,1
0.97814184,1
0.9999894,1
0.48162717,1
0.9959843,1
0.9999995,1
0.996358,1
0.44561923,1
0.9999238,1
0.94784164,1
0.9919416,1
0.99777466,1
0.99988735,1
0.9695413,1
0.9999856,1
0.999969,1
0.9999809,1
0.9999999,1
0.9206149,1
0.99902546,1
1.0,1
0.9999988,1
0.9999559,1
0.99996614,1
0.9999689,1
0.99957746,1
0.99976665,1
0.9963386,1
0.9982293,1
0.91108346,1
0.9980963,1
0.9943825,1
0.9379414,1
0.99998593,1
0.9902389,1
0.58900577,1
0.99943,1
0.7764239,1
0.9999968,1
0.99995434,1
0.9616677,1
0.9999652,1
0.99999607,1
0.99991715,1
0.90508604,1
0.999102,1
0.9251402,1
0.99999774,1
0.9908868,1
0.99995077,1
0.99996066,1
1.0,1
0.99933606,1
0.9999937,1
0.99998486,1
0.9953622,1
0.99786,1
1.0,1
0.99213153,1
0.99999917,1
0.99957603,1
0.99997354,1
0.9975624,1
0.9999008,1
0.9998679,1
0.998884,1
0.9998091,1
0.98924863,1
0.9999267,1
0.99877244,1
0.99999976,1
0.99683446,1
0.98995095,1
0.99987304,1
0.9999634,1
0.9998343,1
0.7371778,1
0.99963725,1
0.9999379,1
0.9949708,1
0.9999825,1
0.8948366,1
0.9999958,1
0.9998746,1
0.9998115,1
0.99962866,1
0.99996686,1
0.9999975,1
0.99993706,1
0.995011,1
0.99999976,1
0.99998116,1
0.99989116,1
0.79221904,1
0.999423,1
0.99997604,1
0.9999795,1
0.99999964,1
0.7242432,1
0.9995504,1
0.96679795,1
0.49891838,1
0.99997807,1
0.99984825,1
0.9992508,1
0.9999424,1
0.9995152,1
0.9997389,1
0.9991579,1
0.9999454,1
0.9999881,1
0.99731344,1
0.9463994,1
0.9999497,1
0.9999467,1
0.9999833,1
0.9874493,1
0.9999982,1
0.99990845,1
0.9989808,1
0.9999671,1
0.9993913,1
0.99990094,1
0.9979001,1
0.9998036,1
0.99971277,1
0.9937987,1
0.99994755,1
0.9999999,1
1.0,1
0.99917245,1
0.9998877,1
0.99999774,1
0.9470971,1
0.96485007,1
0.99869883,1
0.9999833,1
0.999881,1
0.96350336,1
0.99984,1
0.97443646,1
0.999749,1
0.99997604,1
0.99994874,1
0.5282865,1
1.0,1
0.7370894,1
0.91553175,1
0.9984956,1
0.99999785,1
0.9999602,1
0.9983078,1
0.9999851,1
0.9364003,1
0.9999144,1
0.99690634,1
0.9996679,1
0.99999976,1
0.9999951,1
0.9999927,1
0.5748839,1
0.99994683,1
0.9995875,1
0.99559504,1
0.9939605,1
0.99790466,1
0.999915,1
0.9252064,1
0.99903476,1
0.9991003,1
1.0,1
0.9952323,1
0.99998176,1
0.9987172,1
0.88291556,1
0.99735945,1
0.99713,1
0.9997727,1
0.99495125,1
0.9997551,1
0.99952877,1
0.9400121,1
0.9999311,1
0.99983644,1
0.8618305,1
0.99999785,1
0.9988519,1
0.99961555,1
0.99083436,1
0.98837054,1
0.9999939,1
0.9953185,1
0.9999882,1
0.9999131,1
0.9999844,1
0.9999373,1
1.0,1
0.99999225,1
0.9999989,1
0.9765128,1
0.9994223,1
0.99993145,1
0.9999988,1
0.9337953,1
0.99801123,1
0.9758814,1
0.9999851,1
0.99999726,1
0.99993134,1
0.9998022,1
0.99999714,1
0.9999666,1
0.9999379,1
0.9999865,1
0.98310757,1
0.99996626,1
0.8515081,1
0.9999889,1
0.99994266,1
0.99499434,1
1.0,1
0.999869,1
1.0,1
0.9999962,1
0.31971827,1
0.9975712,1
0.9959369,1
0.99999,1
0.99999845,1
0.9971294,1
0.99948055,1
0.9999491,1
0.9999987,1
1.0,1
0.9999769,1
0.9999883,1
0.9999579,1
0.99936014,1
0.9751301,1
0.9992861,1
0.99237627,1
0.9999211,1
0.9966329,1
0.9988159,1
0.9984901,1
0.9999386,1
0.9998273,1
0.9999598,1
0.6493547,1
0.99878114,1
0.99999917,1
0.99999213,1
0.99998605,1
0.8705684,1
0.96789217,1
0.9999124,1
0.99994683,1
0.9999906,1
0.99914,1
0.9999902,1
0.9999995,1
0.9999436,1
0.9999862,1
0.9999988,1
0.9992793,1
0.9455541,1
0.9996407,1
0.9808327,1
0.9661465,1
0.9999391,1
0.9997392,1
0.99816614,1
1.0,1
0.9999981,1
0.99891376,1
0.9993405,1
1.0,1
0.7417775,1
0.99769634,1
0.98241675,1
0.9984968,1
0.9999994,1
0.9978593,1
0.9971607,1
0.9873074,1
0.99901843,1
0.9967505,1
0.8335805,1
0.9946173,1
0.9995803,1
0.99966645,1
0.9968677,1
0.58160424,1
0.9999993,1
0.85696137,1
0.9999876,1
0.99989736,1
0.82791704,1
0.9991497,1
0.99739885,1
0.999997,1
0.9999608,1
0.9973049,1
0.99989283,1
0.9808189,1
0.9999844,1
0.99982613,1
0.99838316,1
0.9999633,1
0.9999833,1
0.9925874,1
0.99969983,1
1.0,1
0.9938958,1
0.9999559,1
0.3852644,1
0.999974,1
0.99995065,1
0.9999981,1
0.9999974,1
0.9552771,1
0.9999598,1
0.9999974,1
0.99823403,1
0.99975926,1
0.9997929,1
0.9999974,1
1.0,1
0.9998596,1
0.9999938,1
0.9997633,1
0.9745198,1
0.99506384,1
0.9999778,1
0.9799826,1
0.99999857,1
0.8672665,1
1.0,1
0.9983052,1
0.9997876,1
0.96039516,1
0.99804413,1
0.9999523,1
0.99906904,1
0.99999166,1
0.99999726,1
0.99999976,1
0.9999927,1
0.9998778,1
0.99901485,1
0.9790207,1
0.899884,1
0.94865423,1
0.9997112,1
0.9997863,1
0.98515236,1
0.99977,1
0.9969189,1
0.9998852,1
0.99966645,1
0.99898547,1
0.9983146,1
0.9994929,1
0.99879396,1
0.9995328,1
0.96240103,1
0.99999917,1
0.9990551,1
0.9999964,1
0.99997056,1
0.99874663,1
0.99988663,1
0.9999318,1
0.9999877,1
0.9999925,1
0.8839001,1
0.9978515,1
0.99372077,1
0.9999924,1
0.9992021,1
0.99925214,1
0.99998844,1
0.9805673,1
0.9976094,1
0.9016157,1
0.99976283,1
0.9998975,1
0.9999999,1
0.999567,1
0.99974066,1
0.99960643,1
0.9998079,1
0.998108,1
0.9999988,1
0.99769056,1
0.96109664,1
0.9921882,1
0.98376113,1
0.99993014,1
0.99999106,1
0.99998856,1
0.8363614,1
0.9992138,1
0.99999857,1
0.9999361,1
0.9999883,1
0.9999957,1
0.99999976,1
0.9984895,1
0.99970144,1
0.9976221,1
0.9033833,1
0.99980444,1
0.99965966,1
0.999974,1
0.9586993,1
0.9999598,1
0.9984994,1
0.9999982,1
0.9802991,1
0.9999801,1
0.99965394,1
0.99946755,1
0.9962529,1
0.99761164,1
0.9999689,1
0.9997181,1
0.995618,1
0.9998648,1
0.9991073,1
1.0,1
0.9999008,1
0.9999776,1
0.9999914,1
0.99989617,1
0.9809858,1
0.9997379,1
0.9999616,1
0.9333967,1
0.99999666,1
0.9999552,1
0.72213966,1
0.9999858,1
0.99975306,1
0.9999362,1
0.99999607,1
0.8636244,1
0.9998578,1
0.9826345,1
0.9937768,1
0.9999213,1
0.99996865,1
0.9683423,1
0.9985759,1
0.99998343,1
1.0,1
0.9109062,1
1.0,1
0.99418056,1
0.9999808,1
0.9884206,1
0.9989998,1
0.9559773,1
0.99999917,1
0.9979963,1
0.9999932,1
0.9999025,1
0.99936897,1
0.9997781,1
0.9967423,1
0.99952805,1
0.9772255,1
0.96765625,1
0.99794716,1
0.98573226,1
0.9999999,1
0.98090464,1
0.99999714,1
0.9994236,1
0.7797674,1
1.0,1
0.9999871,1
0.9999795,1
0.9999372,1
0.9988224,1
0.99995613,1
0.9999968,1
0.99900985,1
1.0,1
0.97647256,1
0.9998611,1
0.99999785,1
0.9923658,1
0.9999651,1
0.9998354,1
0.99979097,1
0.9999964,1
0.9999981,1
0.9996264,1
0.99997747,1
0.999998,1
0.99783665,1
0.9993235,1
0.99900216,1
0.99999344,1
0.9998429,1
0.9997038,1
0.99992394,1
0.9999989,1
0.99466044,1
0.99859685,1
0.9999989,1
0.99995613,1
0.98532563,1
0.99565923,1
0.99974984,1
0.9985605,1
0.9994665,1
1.0,1
0.9924967,1
0.955358,1
0.99998856,1
0.9999902,1
0.94325256,1
0.9999875,1
0.99931765,1
0.9999999,1
0.99996674,1
0.9999583,1
0.9999732,1
0.9896353,1
0.99981326,1
0.9998147,1
0.99924964,1
0.9994972,1
0.99973565,1
0.98416394,1
1.0,1
0.9982881,1
0.96277153,1
0.99998534,1
0.9998951,1
0.9999901,1
0.99626994,1
0.9991136,1
0.9629435,1
0.97140044,1
0.988991,1
0.99903417,1
0.9999908,1
0.9981675,1
0.99993336,1
1.0,1
0.9610695,1
0.99360365,1
0.9995981,1
0.99958915,1
0.99999714,1
0.99849486,1
0.9998646,1
0.9784385,1
0.980646,1
0.9984022,1
0.9995881,1
0.977227,1
0.9993961,1
0.9998809,1
0.9999454,1
0.99922335,1
0.9990765,1
0.99991107,1
0.45527923,1
1.0,1
0.99997437,1
0.9631048,1
0.99999905,1
0.99886763,1
0.98771137,1
0.88575864,1
0.997715,1
0.99968314,1
0.9906943,1
0.99995863,1
0.9999999,1
0.99993765,1
0.99987876,1
1.0,1
0.9999995,1
1.0,1
0.99932003,1
0.9949255,1
0.99985564,1
0.9875387,1
0.7649825,1
0.99966705,1
0.9954265,1
0.99999964,1
0.7992433,1
0.86044323,1
0.9304139,1
0.9810734,1
0.9994759,1
0.9993274,1
0.9948802,1
1.0,1
0.9999794,1
0.9999691,1
0.99999607,1
0.9997824,1
0.9625919,1
0.99999523,1
0.9999987,1
0.9986052,1
0.9999969,1
0.9999999,1
0.9897427,1
0.97910726,1
0.9999912,1
0.9999149,1
0.99999964,1
0.99999845,1
0.99994135,1
0.9987664,1
0.9984351,1
0.99990404,1
0.9999995,1
0.99619293,1
0.99449855,1
0.99996793,1
0.6943374,1
0.9999703,1
0.9998272,1
0.9977112,1
0.9811298,1
0.9999976,1
0.9999963,1
0.992994,1
0.80771905,1
0.99997306,1
1.0,1
0.99960583,1
0.8812359,1
0.98562676,1
0.99992144,1
0.9995074,1
0.99998033,1
1.0,1
0.9999958,1
0.99997413,1
0.9979194,1
0.9999889,1
0.9959611,1
0.9263414,1
0.999997,1
0.8419383,1
0.99835664,1
0.9999666,1
0.99682474,1
0.970435,1
0.9999987,1
0.9998828,1
0.9999337,1
0.9999684,1
0.9864346,1
0.9998424,1
0.9953015,1
0.9899365,1
0.9999882,1
0.99998844,1
0.97813886,1
0.9999989,1
0.9999851,1
0.99994874,1
0.99778146,1
0.9968184,1
0.9997937,1
0.99998677,1
0.9929242,1
0.9862111,1
0.9265089,1
0.9984983,1
0.99513644,1
0.9985159,1
0.9999676,1
0.9985226,1
0.99997497,1
0.9965569,1
0.9857438,1
0.9999361,1
0.99950516,1
0.99744874,1
0.99199957,1
0.9990025,1
0.9983339,1
0.9999379,1
0.9998965,1
0.96954924,1
0.9982185,1
0.9892629,1
0.99304456,1
0.99498487,1
0.9999695,1
0.99998736,1
0.99999857,1
0.9999968,1
0.9993606,1
0.9376274,1
0.9998878,1
0.99999857,1
0.9999994,1
0.9998635,1
0.99997616,1
0.66833293,1
0.99934167,1
0.9999862,1
0.9999703,1
0.99758446,1
0.99999,1
0.9999994,1
0.97039413,1
0.99999976,1
0.9999974,1
0.9999758,1
0.9545946,1
0.9997874,1
0.9999776,1
0.9878128,1
0.9976326,1
0.9999839,1
0.999,1
0.99999785,1
0.99962676,1
0.99936527,1
0.99826497,1
0.9999981,1
0.999997,1
0.9997161,1
0.9998461,1
0.60503745,1
0.9996253,1
0.9998648,1
0.9732676,1
0.99998844,1
0.9998735,1
0.9981096,1
0.99990606,1
0.99999774,1
0.99999356,1
0.99999964,1
0.99410266,1
0.99677473,1
0.9999932,1
0.9912211,1
0.99996805,1
0.9908268,1
0.9999994,1
0.9911327,1
0.99990475,1
0.9999964,1
0.94969034,1
0.9999901,1
0.9992661,1
0.9952054,1
0.9993901,1
0.9912211,1
0.4765538,1
0.9940222,1
0.9999782,1
0.9999758,1
0.99999976,1
0.9983449,1
0.9850856,1
0.40398034,1
0.99999785,1
0.8539356,1
0.99999547,1
0.9993869,1
0.9999957,1
0.9998497,1
0.9999976,1
0.9997433,1
0.9999957,1
0.9650235,1
0.9999404,1
1.0,1
0.9917921,1
0.9998661,1
0.9999957,1
0.99323237,1
0.99480295,1
0.89899194,1
0.9997626,1
0.99993336,1
0.999746,1
1.0,1
1.0,1
0.99963856,1
0.9987154,1
0.98584336,1
0.99984705,1
0.98976797,1
0.9999411,1
0.9937557,1
0.9999999,1
0.99999714,1
0.99723685,1
0.97662216,1
0.9986792,1
0.9929859,1
0.43868178,1
0.9990865,1
1.0,1
0.9993698,1
0.99977404,1
0.9999933,1
0.9999999,1
0.99888486,1
0.974784,1
0.9997271,1
0.99995875,1
0.9742114,1
0.99999905,1
0.9985299,1
0.9999999,1
0.4455511,1
0.993964,1
0.97765416,1
0.99977845,1
0.99996173,1
0.99940073,1
0.9999987,1
0.9999126,1
0.9998648,1
0.99978524,1
0.9998665,1
0.58997273,1
0.99734277,1
0.9497286,1
0.9999255,1
0.9997148,1
0.99999464,1
0.9995732,1
0.8229843,1
0.88376594,1
0.982157,1
0.9983735,1
0.9999995,1
0.9993544,1
0.9962089,1
0.9831781,1
0.92199934,1
1.0,1
0.9998485,1
0.99999917,1
0.9699224,1
0.9998703,1
0.9999498,1
0.9995115,1
0.9999993,1
0.98607385,1
0.9999933,1
0.99958354,1
0.9423812,1
0.9972308,1
0.95341116,1
0.95592153,1
0.99707925,1
0.99048245,1
0.99972373,1
0.99985015,1
0.9999051,1
0.9999782,1
0.9999969,1
0.99999225,1
0.99976724,1
0.7316593,1
0.9825875,1
0.99947065,1
0.99869055,1
0.99995625,1
0.9997943,1
0.9388124,1
0.88627297,1
0.9999944,1
0.99999964,1
0.99875784,1
0.9999976,1
0.9958865,1
0.9978109,1
0.9842138,1
0.9999281,1
0.9999993,1
0.99993956,1
0.9995664,1
0.9999435,1
0.9381537,1
0.9998846,1
0.9998191,1
0.9991399,1
0.9998467,1
0.9999969,1
0.99828374,1
0.9952668,1
0.9996995,1
0.9980782,1
0.9999999,1
0.999764,1
0.9163003,1
0.9999422,1
0.9948999,1
0.99989057,1
0.9998293,1
0.99986243,1
0.9999999,1
0.99999344,1
0.9953999,1
0.996765,1
0.9999503,1
0.98594576,1
0.9997911,1
0.99999905,1
0.99791497,1
0.9998116,1
0.99925417,1
0.9979145,1
0.99964523,1
